Monthly Income,Utilities,Food,Transportation,Healthcare,Personal Care,Education,Entertainment,Savings,Others
7887,2692.71,2340.2,801.36,500.83,498.63,1008.21,476.93,199.36,325.42
6278,1936.93,1814.41,638.11,357.97,382.15,918.51,435.11,303.16,251.95
6724,2318.91,1897.46,915.0,382.1,353.29,744.44,416.64,357.8,309.98
9961,3315.09,2548.43,1092.29,695.43,575.97,1168.35,624.05,565.05,482.13
4557,1568.03,1224.41,604.3,293.36,231.11,544.18,275.26,344.84,223.59
7827,2538.01,2011.09,996.6,471.79,510.58,932.71,440.03,242.74,361.64
2545,832.47,748.38,379.43,156.74,135.54,330.93,159.35,143.44,122.38
7683,2657.95,2208.72,1089.22,479.45,475.49,919.57,435.31,500.33,338.38
6719,2318.02,1934.24,810.69,339.25,429.93,898.35,432.35,493.16,327.57
5835,1881.25,1649.05,763.34,301.12,334.52,724.87,319.39,300.61,278.6
2593,813.48,713.99,274.51,163.32,162.46,279.74,148.72,85.15,111.72
6839,2186.14,1761.03,816.02,391.8,446.48,1008.26,421.78,472.31,314.4
9394,3000.33,2503.36,1284.11,480.12,504.29,1051.9,587.78,698.0,380.58
7864,2472.0,2019.84,1031.23,439.99,487.7,1007.56,498.36,207.47,326.09
5804,1819.14,1661.37,720.99,305.32,375.39,598.01,371.49,196.08,287.1
3459,1186.62,892.46,376.43,236.34,197.65,504.78,194.97,250.04,138.7
8044,2441.3,2293.39,1127.43,434.85,428.34,1177.64,545.8,394.68,338.11
5493,1834.01,1563.38,624.33,290.44,306.08,649.42,277.94,165.59,227.34
4601,1420.06,1255.91,648.85,287.67,315.91,487.93,247.39,270.16,216.19
8164,2589.83,2096.2,1066.06,493.42,466.56,1130.71,419.65,387.77,335.19
8697,2635.86,2311.14,1031.78,535.03,453.58,983.74,551.66,679.04,349.63
4444,1393.19,1182.12,453.42,260.95,229.55,600.08,246.52,148.26,219.11
4672,1581.1,1331.61,521.49,277.25,250.47,680.98,252.21,194.96,227.66
6200,2134.35,1585.26,895.61,406.57,325.81,802.97,369.6,185.81,270.22
8335,2592.82,2429.26,1174.39,453.41,499.27,1192.42,519.95,191.57,341.78
2016,651.53,580.71,259.55,116.79,114.81,224.24,125.77,73.45,94.31
5191,1679.37,1346.11,640.13,358.99,346.9,755.4,317.42,359.16,253.48
2392,822.08,684.01,316.6,128.69,161.75,266.31,167.06,86.19,118.99
2424,819.65,687.02,298.91,135.44,144.14,269.77,162.9,149.76,100.11
8272,2693.81,2377.42,1093.68,445.29,560.6,1191.11,453.12,426.52,380.53
9297,3100.9,2412.07,1072.6,468.66,548.61,1187.65,605.93,475.84,411.91
2571,880.23,663.01,364.89,142.42,161.56,359.87,157.82,171.98,106.87
5631,1691.99,1474.33,760.72,286.78,299.85,789.04,289.49,321.34,270.73
8172,2616.22,2192.5,952.03,433.88,417.19,1081.55,416.7,241.82,390.8
3120,1077.53,903.81,441.58,178.63,165.99,341.5,205.9,103.73,154.9
9177,3092.79,2632.85,1141.32,462.65,505.07,1235.27,558.88,482.96,374.93
2241,733.13,663.95,243.67,145.8,145.71,231.23,137.66,158.48,94.99
5897,1925.27,1491.54,612.61,388.68,315.31,648.87,334.51,171.83,284.68
6095,1934.48,1527.27,822.7,354.9,320.68,805.43,418.16,160.99,267.9
4279,1395.07,1219.33,612.99,298.22,293.33,622.13,275.0,218.45,191.53
2788,927.76,735.93,391.36,177.26,177.81,386.37,191.13,87.32,128.57
9451,3033.0,2520.62,1254.93,613.13,562.01,1102.2,491.31,752.81,416.64
2714,911.11,752.7,290.58,146.14,140.85,383.18,167.38,54.99,109.52
6854,2351.34,1748.6,717.63,457.5,459.46,1016.65,430.09,321.67,315.56
4849,1492.2,1368.07,568.55,334.1,252.95,565.38,254.67,144.27,205.06
2775,895.15,738.86,396.12,151.87,172.66,303.42,157.97,168.9,137.89
6026,1930.74,1697.14,892.37,384.03,381.77,662.11,327.19,348.35,282.64
8869,2965.56,2587.09,993.93,575.94,514.43,1064.42,618.07,606.85,429.32
4247,1327.16,1098.09,586.53,238.27,289.75,435.81,258.51,228.51,210.41
9088,3017.33,2694.99,1169.57,540.74,463.62,1130.44,511.7,285.02,369.28
2078,714.57,574.64,211.1,107.95,137.9,283.89,131.52,48.21,86.21
9099,2919.93,2694.64,1156.9,486.45,555.73,1151.23,574.97,576.23,437.48
5926,2047.73,1543.05,831.4,303.6,368.74,880.03,337.47,274.94,289.47
2855,998.27,800.05,324.92,174.74,199.1,351.41,199.5,95.17,114.34
9340,2851.54,2523.62,1353.07,583.8,575.84,940.19,618.11,327.92,461.88
8610,2683.33,2485.8,962.71,588.26,567.75,1063.39,499.43,249.19,383.52
8724,3031.76,2445.3,905.76,530.8,462.99,1278.01,551.37,322.92,389.32
7535,2621.55,2070.06,813.76,416.02,498.71,789.62,483.83,508.77,367.61
9083,2769.27,2685.38,1288.42,464.95,592.41,1009.56,485.73,519.91,389.62
8592,2584.04,2310.01,1038.47,581.67,595.96,1166.6,580.5,680.86,393.81
8230,2535.29,2148.02,1150.94,490.32,565.52,944.02,547.47,423.49,356.7
4148,1450.97,1163.12,524.98,268.57,225.15,573.51,270.09,212.75,170.63
3031,936.58,852.32,375.93,152.44,179.73,366.65,165.05,95.43,132.11
6940,2256.38,1887.37,974.0,414.75,473.51,970.24,365.91,383.0,289.61
5271,1804.9,1446.0,638.71,297.89,331.1,672.46,282.58,297.82,238.3
5576,1678.49,1661.52,781.21,282.18,330.51,580.59,289.17,180.62,252.58
6182,2041.45,1771.97,649.31,405.0,322.57,737.55,425.36,156.27,274.31
8186,2569.19,2091.77,1079.04,493.27,466.89,955.0,548.71,344.85,341.67
5456,1872.04,1421.87,737.27,309.16,345.39,766.59,282.71,165.46,224.72
9788,3075.13,2924.45,1418.82,647.14,641.49,1284.62,622.12,491.28,401.76
5506,1840.86,1576.5,612.36,324.52,324.54,764.62,302.34,283.93,226.42
2407,803.24,711.88,313.42,120.52,123.04,285.49,121.18,135.97,103.38
9650,3001.87,2559.11,1174.05,664.78,604.7,1298.77,538.93,542.04,386.18
4711,1421.5,1352.5,561.26,259.64,322.38,486.47,277.01,284.98,191.37
5088,1630.51,1453.64,535.95,338.92,304.91,518.14,256.44,172.11,227.46
3668,1153.44,971.05,391.42,243.29,251.51,419.52,207.15,234.2,153.42
2147,730.94,595.88,304.55,114.32,122.56,297.76,137.42,110.55,91.53
8420,2862.95,2369.14,1157.65,500.82,570.26,1066.85,459.47,389.33,366.55
6327,2042.68,1733.96,753.65,321.44,415.85,762.03,377.71,372.49,255.59
5897,1947.93,1718.14,833.98,336.67,408.28,854.07,399.53,295.3,248.85
3950,1304.34,1151.99,410.95,255.25,259.99,493.23,199.74,203.58,188.68
2365,807.31,691.83,310.38,129.46,133.46,309.03,155.41,50.6,102.66
9395,3018.14,2726.16,1347.33,491.76,638.97,1402.59,541.88,640.01,393.29
3674,1152.8,1008.16,521.5,220.96,232.91,463.36,223.46,166.99,154.23
6531,2045.85,1757.31,774.83,396.69,347.72,908.95,356.71,333.63,325.55
6494,2122.3,1893.45,891.38,412.48,330.67,783.77,399.89,281.8,269.4
7330,2363.61,2012.16,889.67,477.79,420.13,746.32,473.62,389.16,359.57
7510,2418.27,1970.01,1066.47,480.01,493.69,1064.34,405.77,174.55,306.45
4546,1384.52,1251.82,575.24,304.16,283.51,669.26,258.51,195.64,221.59
8683,2916.88,2232.33,1200.36,472.86,525.69,1056.89,532.68,522.03,391.34
2562,795.98,729.1,266.27,157.29,128.29,320.72,149.46,195.5,118.08
5562,1723.37,1483.92,720.29,318.16,326.55,674.15,310.71,394.63,236.16
4489,1439.34,1180.75,572.41,310.83,238.61,672.66,265.0,349.11,219.9
7380,2298.05,2197.95,963.08,433.99,436.09,1071.34,411.93,493.65,338.53
2772,912.52,800.68,373.62,191.81,193.58,282.9,155.34,160.66,129.61
8493,2705.64,2457.48,1239.17,555.28,574.05,1180.11,528.37,385.55,387.01
4037,1301.71,1135.15,562.29,259.86,226.93,524.98,240.37,110.57,166.54
5423,1772.55,1583.29,601.85,324.47,335.52,549.12,344.59,190.07,262.27
4567,1416.58,1315.1,645.29,268.85,274.21,558.25,304.84,165.65,191.06
7439,2289.63,2082.46,789.31,450.29,391.3,799.59,512.24,339.76,319.28
8281,2848.84,2468.2,1085.72,462.68,577.98,1189.59,439.12,468.63,386.68
3573,1149.38,927.48,515.0,243.29,209.03,359.57,223.4,204.09,146.25
5694,1825.52,1692.08,598.19,375.16,342.28,817.97,351.02,269.51,280.91
7087,2138.72,1914.0,1009.79,467.94,446.14,1042.09,477.23,258.52,292.28
8511,2765.21,2352.61,1190.95,499.28,458.15,882.16,578.05,199.07,397.22
5291,1733.91,1355.22,662.37,272.07,288.07,719.53,345.03,419.74,245.24
9504,3116.76,2632.66,1097.19,605.04,511.8,1211.23,588.39,725.85,446.5
3246,1088.55,910.7,390.4,186.61,187.26,479.48,175.24,100.55,143.91
5719,1766.45,1715.04,848.89,385.51,308.79,800.13,317.59,322.12,250.62
5839,1825.34,1744.46,642.79,383.08,400.13,786.63,362.34,220.36,290.65
2359,803.33,703.74,304.26,124.81,151.65,345.06,124.52,74.7,113.64
7016,2437.07,1876.21,730.8,435.23,476.78,757.85,376.61,428.43,314.7
4376,1342.54,1310.89,485.28,279.38,293.06,519.86,298.57,293.94,183.02
5009,1627.34,1366.32,692.07,307.37,320.89,712.01,346.25,222.38,244.97
8606,2673.96,2518.05,990.81,518.78,472.08,904.31,431.2,202.62,400.07
4993,1512.9,1302.25,745.4,272.4,311.1,732.83,335.78,220.14,206.5
2962,936.81,815.41,370.37,162.08,159.14,406.56,203.67,153.82,123.9
5632,1730.06,1680.03,708.66,368.11,296.52,686.92,340.82,414.48,255.74
3827,1283.95,1137.96,389.65,192.78,239.77,447.51,225.71,227.36,172.36
9549,3119.53,2713.7,1411.59,626.21,596.74,1025.37,652.92,598.05,421.04
8979,2758.27,2602.93,976.12,543.55,477.08,939.95,450.3,288.75,397.49
3613,1085.57,935.12,458.55,248.3,206.12,437.82,241.38,228.4,150.74
3640,1239.08,1041.34,436.01,254.61,186.83,517.44,203.59,182.4,154.9
4216,1301.94,1184.29,509.21,266.75,271.15,533.71,264.86,291.85,189.41
6312,2084.92,1606.89,834.23,367.64,440.26,773.58,356.4,208.18,256.5
2377,753.14,607.7,316.39,141.44,154.03,275.62,143.71,120.97,103.46
6214,2046.11,1587.19,669.34,336.08,415.61,670.16,411.16,202.38,261.63
6285,1984.69,1798.88,785.5,326.72,374.13,939.64,337.04,233.52,262.38
8910,2711.73,2290.63,1243.16,548.64,462.53,902.46,563.81,623.1,369.46
2369,737.11,647.65,289.41,156.61,152.88,273.83,161.01,145.14,98.08
7897,2443.35,2115.2,855.17,436.19,435.36,1093.49,537.16,503.11,328.55
4196,1348.6,1164.5,485.31,245.02,242.39,528.81,284.83,101.17,183.54
5747,1913.26,1639.76,635.73,351.12,368.16,664.89,346.94,366.23,235.71
2651,830.27,753.51,281.78,180.69,180.52,396.69,173.25,131.18,129.82
7978,2398.21,2200.14,948.42,421.02,476.49,1044.79,470.2,379.34,358.84
7607,2479.48,2078.36,966.45,416.39,526.65,872.96,450.36,340.47,342.68
2769,914.57,747.33,286.97,189.32,167.24,394.3,154.17,196.9,116.61
4421,1539.14,1295.78,575.58,224.55,231.88,475.29,246.27,135.49,215.18
2780,915.94,740.99,416.03,175.48,167.82,342.44,141.1,191.39,134.22
3716,1202.34,977.19,550.73,233.33,249.76,527.6,225.3,281.3,149.91
8303,2728.95,2384.34,1174.53,478.79,504.5,1238.67,466.42,249.87,392.93
8494,2942.28,2276.29,962.52,504.23,551.73,1012.08,456.58,679.31,355.41
5983,2042.71,1749.13,605.0,401.45,364.72,639.62,313.71,475.24,272.56
3311,1046.77,882.03,469.09,176.48,201.71,424.96,188.53,189.65,161.26
5359,1671.27,1527.84,550.83,292.77,298.47,788.84,364.31,193.52,264.42
9035,2829.14,2279.13,996.39,544.33,488.12,1204.19,545.06,413.6,378.07
7345,2388.75,1977.85,934.45,427.44,408.22,955.64,449.06,221.99,362.81
2522,850.42,673.78,274.69,155.07,148.34,291.2,128.84,68.63,102.63
2521,819.73,733.19,357.2,172.48,166.87,328.53,152.26,156.91,123.76
6878,2086.72,2052.07,955.07,470.06,457.94,992.04,435.74,376.85,328.24
4320,1452.29,1179.55,595.25,235.87,230.12,513.11,229.02,232.48,212.28
2935,998.78,854.79,413.27,164.49,179.2,329.02,204.48,102.33,128.15
9569,3009.21,2727.02,1062.02,509.47,558.07,1187.01,653.58,326.25,472.78
4230,1409.46,1262.1,577.16,289.99,259.8,502.56,295.52,335.79,203.82
6040,1940.83,1754.95,711.3,350.06,380.23,745.92,345.53,348.67,261.43
7784,2681.25,1976.15,1037.94,459.21,432.73,815.66,517.22,538.4,337.74
6583,2253.11,1880.53,698.46,434.83,450.18,768.96,372.43,281.16,286.84
7946,2592.55,2199.25,1074.93,478.82,545.96,1122.99,516.35,561.15,364.62
6941,2322.29,1740.95,1031.47,363.67,361.68,833.03,478.63,439.66,290.27
8267,2845.23,2170.63,844.72,485.74,529.59,1226.78,438.98,339.01,366.52
9128,2964.65,2702.69,955.62,571.51,462.47,1236.32,482.02,575.63,371.3
5697,1798.33,1688.04,604.92,366.8,290.16,673.97,296.75,430.34,248.29
4837,1633.37,1402.45,587.83,304.28,334.51,544.56,319.08,158.77,225.73
6083,1891.83,1819.36,696.74,318.65,388.69,816.75,385.25,321.53,279.18
4461,1424.96,1295.15,626.08,250.2,252.01,513.56,269.65,347.95,192.56
8099,2780.28,2028.88,1001.76,523.77,513.46,1185.25,530.31,561.13,344.79
7844,2637.32,2073.89,974.44,530.28,524.89,830.03,525.54,448.81,339.42
5243,1678.76,1318.78,712.27,267.1,353.47,531.83,361.72,126.81,213.37
5359,1665.24,1364.97,632.89,272.48,270.15,595.12,289.52,237.83,228.16
9602,3051.5,2505.57,1129.77,603.66,637.23,1251.44,564.92,566.96,452.07
2685,843.64,738.85,370.12,163.68,180.07,380.59,183.82,119.7,112.2
4160,1284.63,1216.29,578.25,220.92,257.55,451.39,246.38,332.07,172.15
9031,3044.95,2646.97,909.6,550.58,538.23,1167.13,539.63,588.85,437.65
5988,1871.87,1681.49,641.85,416.1,312.69,641.96,412.27,186.97,253.68
6066,1957.55,1798.02,671.23,379.84,332.37,777.41,392.43,299.8,257.87
8265,2638.96,2272.9,971.8,487.49,494.33,834.01,504.5,355.71,368.87
3567,1245.25,1050.31,408.68,237.39,240.06,456.18,203.84,198.43,159.51
7341,2345.85,2001.91,979.48,398.3,484.97,925.62,501.44,343.51,307.31
9798,2978.58,2585.31,1385.5,571.09,587.08,1000.79,491.65,335.82,446.41
2038,620.55,602.88,223.37,123.41,133.92,274.05,114.98,129.34,95.7
4544,1497.42,1224.14,582.31,273.05,296.79,584.42,313.18,119.96,203.78
6875,2268.53,1891.8,813.94,470.38,423.36,901.69,412.25,357.01,336.56
3256,1044.97,867.54,407.94,181.86,177.15,411.85,203.43,125.71,162.53
4990,1604.75,1412.88,653.88,255.14,284.23,679.14,302.66,389.18,225.98
9697,2935.25,2906.69,1402.96,662.57,516.67,1224.25,561.91,370.56,482.2
4196,1367.17,1054.35,459.94,228.02,210.4,613.09,265.63,169.76,194.97
5468,1778.4,1613.02,570.59,314.85,282.21,804.76,357.22,341.34,247.64
9165,2818.03,2293.05,1203.92,555.56,597.49,1249.5,525.05,253.95,446.34
4708,1436.84,1262.74,563.58,327.29,238.55,685.43,291.0,185.86,233.82
9805,3002.08,2533.91,1060.36,595.22,568.66,1433.08,506.48,605.51,490.15
8023,2447.43,2309.56,849.27,472.99,559.33,907.4,489.02,175.26,381.83
2301,760.45,581.07,294.4,141.91,151.65,344.45,149.46,88.96,103.21
9527,2951.69,2645.4,1095.83,661.33,619.37,1080.09,587.86,195.26,409.28
8381,2619.66,2218.84,1256.07,556.15,465.1,845.87,566.3,243.16,382.0
2646,816.76,679.18,318.3,141.24,166.26,391.9,147.45,148.84,126.41
6758,2351.05,1950.3,747.53,446.47,405.31,751.39,404.37,320.35,272.13
8379,2871.74,2185.84,1101.36,559.9,523.49,1082.62,433.61,246.02,357.59
3759,1171.02,981.79,421.81,239.88,220.71,558.34,240.58,92.78,163.69
8346,2640.49,2201.29,1040.78,527.01,505.93,855.24,491.23,195.13,398.93
6351,1971.95,1774.08,788.34,373.55,443.1,720.62,384.92,159.55,293.01
2597,842.97,734.91,318.59,163.18,146.95,338.76,136.52,66.91,114.94
2661,800.91,667.59,372.02,172.3,144.57,367.56,186.13,67.0,130.9
6330,2111.49,1659.05,701.56,332.05,373.28,888.53,414.23,147.52,287.26
3368,1098.5,914.58,489.09,185.73,203.72,485.64,195.39,208.22,159.1
4581,1580.13,1221.29,639.36,246.83,236.9,496.68,281.27,350.34,213.27
9003,2774.9,2648.76,1050.26,601.62,595.27,1066.87,561.56,642.44,437.41
5868,1996.33,1698.11,639.79,373.21,342.93,796.36,406.16,210.96,282.39
9948,3378.32,2798.32,1133.84,587.09,579.61,1350.6,650.28,320.89,496.31
5537,1696.31,1477.84,645.79,368.33,349.81,638.98,315.57,126.66,242.48
6865,2196.31,1956.76,877.67,441.66,449.42,790.92,477.49,201.57,285.92
8684,2679.08,2537.31,888.53,592.87,605.44,1007.62,486.62,469.51,413.34
6308,1972.74,1764.61,919.19,325.09,337.29,912.16,388.19,503.93,307.5
6558,2053.72,1896.72,688.16,394.68,373.22,954.03,419.8,469.17,265.89
8579,2812.3,2466.08,977.69,550.21,457.82,864.26,475.47,436.63,371.72
2282,731.54,635.74,240.67,123.57,154.3,265.28,157.75,103.62,109.7
9729,3379.72,2584.11,1097.76,550.1,593.18,1163.61,528.5,280.87,455.65
5678,1739.28,1631.23,805.62,331.48,380.7,846.7,334.07,256.17,270.01
3486,1215.51,907.54,455.83,229.68,242.99,513.17,186.84,194.14,158.38
6082,1894.74,1757.54,677.33,364.14,371.03,799.27,410.53,338.94,266.5
7526,2548.63,2184.25,1080.64,450.49,394.08,769.84,409.66,402.29,362.11
6183,1959.69,1799.92,865.84,362.43,353.82,677.41,313.45,429.35,281.61
7163,2200.14,1960.12,986.22,390.9,363.33,871.81,363.73,362.48,323.41
2460,843.52,638.68,350.26,168.42,164.79,363.96,143.36,118.99,116.48
4325,1364.29,1102.82,566.5,243.74,217.8,452.98,261.47,165.85,181.26
5754,1915.75,1652.37,719.66,353.0,355.85,803.07,292.49,177.31,263.88
4468,1466.94,1314.99,530.34,236.69,232.88,489.51,231.7,89.74,192.32
3724,1205.04,1052.19,414.06,218.54,186.76,466.96,193.46,146.45,149.76
3376,1096.49,868.33,431.69,229.82,186.1,467.06,213.94,195.76,160.32
4743,1596.55,1407.46,685.24,331.58,289.5,638.53,265.59,253.91,212.23
2514,765.23,752.83,326.06,143.89,129.48,348.91,153.99,130.3,123.27
2702,900.87,734.05,394.44,143.42,168.33,380.12,139.08,179.26,121.59
3653,1259.52,1021.89,430.49,205.62,231.75,421.14,247.83,124.1,146.49
4066,1231.55,1174.51,547.92,229.91,282.16,480.61,228.06,246.86,179.26
2022,620.82,579.95,267.78,127.16,137.48,284.67,132.57,114.1,84.34
4460,1497.81,1330.82,595.51,267.26,273.56,454.62,296.74,179.91,219.48
7149,2301.01,1828.31,945.47,467.32,470.89,898.79,498.7,236.72,317.83
7926,2537.73,2211.64,880.44,507.47,453.94,1157.36,513.77,426.11,357.52
8251,2531.81,2348.21,884.34,454.02,509.2,1190.21,485.62,632.93,360.2
9534,3101.78,2807.81,1419.91,626.24,553.61,1336.81,505.8,234.36,431.15
3304,1012.11,970.4,337.88,221.2,187.47,333.96,168.36,255.0,134.9
9295,3010.01,2778.28,1146.88,575.99,600.02,1342.05,629.51,445.1,414.44
5300,1792.36,1460.7,642.65,363.33,296.45,771.59,312.35,331.79,247.16
7230,2262.36,2107.82,853.15,474.71,416.53,962.92,469.94,493.03,316.11
8279,2682.72,2246.62,1151.6,512.54,474.75,951.64,496.13,240.84,363.67
2361,825.41,640.1,324.09,160.84,159.15,293.94,159.59,53.59,114.21
9353,3127.01,2456.73,1358.63,579.95,499.53,1291.94,607.88,259.17,424.31
5727,1959.02,1666.05,685.95,346.05,330.04,805.51,296.14,231.7,262.73
9751,3127.56,2918.38,1250.17,557.03,660.7,1142.5,634.23,754.66,418.98
8272,2799.19,2174.02,1196.26,559.66,416.13,962.06,457.74,186.67,370.83
7995,2414.69,2021.19,1196.79,419.37,551.31,1093.79,523.36,601.13,324.11
3284,1005.38,954.91,487.56,195.3,223.24,441.1,226.5,176.28,145.49
2514,779.73,706.46,341.63,152.72,146.71,315.91,172.47,65.72,120.74
2448,783.6,729.47,262.33,149.56,154.37,296.24,128.52,71.4,101.87
8019,2744.8,2105.89,811.2,505.5,559.9,1065.39,409.72,492.04,382.06
9271,2941.81,2350.67,1309.63,557.33,566.45,942.13,607.62,523.88,405.53
7602,2529.42,2087.68,1079.84,419.15,394.83,788.97,488.04,228.42,306.14
7343,2463.32,1867.13,1008.33,493.0,492.52,944.71,393.02,545.29,363.71
3855,1269.49,1014.21,439.46,243.45,203.09,426.03,245.53,107.84,161.19
6969,2215.18,1786.15,919.84,468.06,384.31,966.87,350.61,353.29,302.09
5562,1829.08,1452.83,644.15,308.81,375.27,770.99,348.31,287.54,249.22
4520,1433.35,1153.99,553.85,283.59,249.15,612.45,301.24,326.48,223.71
5081,1545.61,1512.59,605.26,326.62,329.77,737.66,319.27,108.37,232.77
3428,1198.57,904.75,499.4,197.69,202.09,366.94,175.88,96.63,168.16
5967,1828.04,1624.19,666.56,395.28,389.02,674.04,416.61,180.45,272.36
8445,2564.05,2490.69,1088.4,422.67,461.49,951.03,482.39,200.76,355.15
8374,2880.04,2377.09,988.54,518.34,488.97,1164.99,482.42,484.76,382.22
7850,2473.47,2205.08,1045.26,488.83,442.45,989.63,405.81,265.14,321.88
2922,971.61,833.58,374.68,177.3,160.65,329.12,155.87,159.54,120.3
5137,1625.61,1497.13,751.02,321.58,289.15,548.74,284.71,343.96,211.42
9080,2901.72,2668.46,954.13,484.37,512.66,1313.43,599.14,404.17,364.31
4159,1302.21,1173.39,461.78,264.91,287.42,559.83,265.49,275.04,172.65
7132,2261.93,2100.38,986.48,404.5,432.66,901.67,439.85,475.51,310.45
7512,2407.86,2079.1,889.72,443.52,445.02,1113.83,505.39,268.97,305.9
4547,1527.89,1199.79,492.39,257.64,273.12,647.85,318.09,95.24,182.16
4979,1621.05,1463.85,623.2,296.14,348.14,542.24,287.27,130.43,204.75
8741,3034.69,2421.9,1159.12,545.71,551.31,1096.18,505.44,606.73,431.46
4281,1293.26,1264.21,437.7,285.83,274.28,532.15,277.07,189.73,193.74
4649,1511.64,1171.59,532.69,277.4,261.61,661.15,292.36,327.04,206.18
2313,761.47,624.22,324.91,130.6,137.46,248.54,116.27,122.24,103.79
4613,1596.14,1371.86,581.29,275.67,247.63,565.5,291.12,146.9,210.11
5083,1537.39,1334.2,517.29,324.17,323.81,670.08,327.31,318.88,208.8
4256,1398.84,1264.36,485.6,242.31,242.12,626.75,296.72,227.66,195.13
8093,2773.32,2409.25,1067.93,471.71,525.77,1173.19,499.62,332.69,391.23
3037,947.84,893.2,333.97,186.04,164.8,384.76,193.42,76.72,138.51
7752,2665.25,2156.48,1095.9,433.18,450.16,1010.36,509.89,202.62,378.53
5489,1651.93,1549.8,734.59,297.4,326.18,782.84,284.98,171.86,227.15
9604,3232.92,2818.59,1186.76,507.17,512.19,1317.86,621.31,579.85,463.48
9544,3308.48,2756.26,1391.34,544.51,490.48,1374.02,581.59,607.75,445.0
9187,3057.98,2586.18,1098.67,468.23,517.61,1330.25,477.74,531.51,422.94
4634,1491.92,1386.09,517.87,285.78,282.2,656.31,293.78,186.45,212.64
5983,1808.33,1700.87,796.16,320.2,377.25,601.11,327.21,277.78,246.44
3778,1307.21,1128.77,486.1,217.42,221.03,436.54,229.54,236.4,175.37
9902,3203.44,2503.91,1156.18,548.42,594.17,1189.98,550.74,590.07,435.57
7110,2143.31,1826.9,833.17,445.14,432.74,952.0,370.37,471.97,288.9
7189,2404.66,1959.53,862.04,481.71,433.05,829.2,395.52,247.79,302.32
5895,1910.52,1587.19,675.31,369.42,305.4,684.87,346.49,119.49,261.89
9378,2871.71,2711.52,1270.83,570.65,544.86,1125.46,561.58,337.48,468.24
3124,970.67,806.09,414.14,198.0,168.97,461.62,165.48,127.69,138.41
2697,817.8,805.88,329.14,136.47,163.64,328.65,152.16,209.37,111.92
4179,1373.7,1110.58,501.03,219.22,272.31,447.29,280.78,138.17,204.84
9790,3241.48,2657.46,1157.69,508.09,602.96,982.11,667.75,681.23,395.05
3404,1107.28,897.76,388.65,176.89,185.3,380.67,206.64,195.22,140.47
7251,2471.54,2022.8,756.17,400.33,392.68,1065.47,433.66,217.91,324.39
3043,1043.9,769.67,345.11,184.53,154.4,449.6,187.53,134.53,124.54
3929,1299.64,1011.65,456.0,205.46,229.96,496.82,213.31,198.84,179.62
8679,2609.24,2493.39,1105.57,596.27,509.09,1148.39,606.41,352.79,360.85
3013,1008.64,781.35,417.87,202.13,164.9,421.21,195.56,101.14,140.13
2226,714.32,582.71,266.64,154.56,145.32,228.82,121.93,78.29,91.66
9321,3059.88,2699.82,1372.4,473.97,538.1,1106.55,516.78,513.7,448.35
3828,1272.63,974.86,541.15,256.58,242.65,505.73,241.04,234.6,181.21
9909,3146.22,2694.0,1478.82,654.73,622.3,1435.94,559.43,477.0,488.06
7588,2624.35,1905.75,1091.23,516.3,471.18,1034.56,433.32,580.51,308.71
6917,2121.44,1849.19,904.99,418.89,471.47,812.77,453.89,440.71,315.09
